txid,timestamp,src_ip,dst_ip,src_port,dst_port,input_addresses,output_addresses,num_inputs,num_outputs,amount_btc,fee_btc,fee_ratio,script_type,geo_country,asn,organization,india_state,india_city,india_region,transaction_scope,india_link_type,is_india_linked,cross_border_flag,external_country,transaction_value_inr,event_window_id,synthetic_label
tx_012eeb6988920bba,2026-08-29T08:26:05Z,103.134.76.74,45.208.2.155,7239,8333,bc1q74d749d29f0b;bc1q8b3fac74dd0d;bc1q7babfc3e1452;bc1qba620c1f1b49;bc1q3f6cfc8e5b4e;bc1q3ba06474dc99,bc1qc5b1a9fdbc1c;bc1q3d7abe0542b4;bc1qb733a18f0020;bc1q95f0ffde523c;bc1qae55a0e1d901;bc1q315bdaaaa9fc;bc1q643869952544;bc1qcfffd790b596;bc1q2bed67cc031a;bc1qba57e077a2a8;bc1q944c0a9d2e23;bc1q8fbc21be7142;bc1qa83d2b71176f;bc1q542f8fe38a22;bc1q3a51fd5ad6fc;bc1q4708a1e7a0c6;bc1q30cb76b4660d;bc1q16c5a5ed1ec9;bc1q352b73957bf6;bc1qdfe04d5009f8,6,20,10.070526,0.00579559,0.000576,P2PKH,AE,AS5384,Emirates Telecom UAE,Not Applicable,Not Applicable,Not Applicable,Cross-Border,None,false,true,US,75528945.0,WIN_103,1
tx_356c75f898252461,2026-08-30T21:47:05Z,203.197.101.27,142.104.221.100,28912,8333,bc1qa47955fd4033;bc1qa2d105463427;bc1q657ed510e5c3;bc1qbccd2c3573ad;bc1q3472407512a4;bc1q488fae5346d9;bc1q824f6d80def8;bc1qd90e1934b3ae,bc1qe75fdeedd4d4;bc1q179cbdc4bb4b;bc1q6c4b4bcee51d;bc1q727f028b885d;bc1qa954d4d3f665;bc1q97b78ebfe003;bc1q0341d381a7ee;bc1q7d961e7cb171;bc1qe33c51e3150f;bc1q71c0e95c8845;bc1q3f07433f8a59;bc1q87fd7693ae5f;bc1q64d50e7061a5;bc1q41782e651a78,8,14,0.044701,3.816e-05,0.000854,P2WPKH,GB,AS2856,BT Group UK,Not Applicable,Not Applicable,Not Applicable,Cross-Border,None,false,true,NL,335257.5,WIN_106,1
tx_05b968b19e104c2b,2026-08-29T09:09:05Z,203.197.101.27,45.192.91.18,8333,8333,bc1qf753913e13c3;bc1q0341d381a7ee;bc1qd90e1934b3ae;bc1q06d5ccc3f37a;bc1qeba8221c0095;bc1q7962b73d323e;bc1qf7f5baeb4d1a;bc1q3d15dbdf3841;bc1qba620c1f1b49;bc1q6b911d4f45d3;bc1qa47955fd4033;bc1qd4798382c93e,bc1q2c89069fd0c2,12,1,17.47461,0.0025448,0.000146,P2SH,US,AS15169,Google Cloud / Tier-1 US,Not Applicable,Not Applicable,Not Applicable,Cross-Border,None,false,true,JP,131059575.0,WIN_128,1
tx_c0a65be75cb5794f,2026-08-30T18:13:05Z,103.75.24.220,198.114.74.84,9050,8333,bc1q86793f5bab6e;bc1q862cf6ffabd7;bc1q6ea84a462c98;bc1q5b34a48c903c;bc1q9bb8530655b7;bc1q0341d381a7ee,bc1qe7f65bffc34f;bc1qe75fdeedd4d4;bc1q89bf1aa1ccf0;bc1q5aaad6e2e48f;bc1q81adb4f5e2b1;bc1q87fd7693ae5f;bc1q727f028b885d;bc1qfed55469b2d3;bc1q50b7d2bd836c;bc1q862cf6ffabd7;bc1q8fbc21be7142;bc1qaa9cc0e45d8a;bc1q7d4fd5146c68;bc1qf7f7abcec3af,6,14,7.212683,7.186e-05,1e-05,P2SH,US,AS15169,Google Cloud / Tier-1 US,Not Applicable,Not Applicable,Not Applicable,Domestic,None,false,false,None,54095122.5,WIN_132,1
tx_9178ad98a832b474,2026-08-30T00:23:05Z,194.168.35.231,203.83.59.175,8080,8333,bc1q943d64364c06;bc1qfccd64d81bef;bc1qd3182cc28296;bc1q3f9620f52837;bc1q315c1abd6a24;bc1q955c628f8553,bc1q3f5acf6f0bd9,6,1,13.876319,0.00303022,0.000218,P2WSH,KR,AS4766,Korea Telecom,Not Applicable,Not Applicable,Not Applicable,Domestic,None,false,false,None,104072392.5,WIN_121,1
tx_f4f9e0dc729cab74,2026-08-30T03:14:05Z,198.83.136.71,194.139.252.108,8333,8333,bc1q3f07433f8a59;bc1qba57e077a2a8;bc1qe6b6530c1104;bc1qa648aef8e46a;bc1q1815c515e949;bc1qe6e7aaa2005f;bc1qeba8221c0095;bc1q3a9e03c7e5b8;bc1q439f1fc2b5b9;bc1qc82256c52699;bc1qd3182cc28296;bc1q4c3b76228151,bc1qa04ca986a5d6,12,1,0.013777,4.376e-05,0.003176,P2WPKH,US,AS15169,Google Cloud / Tier-1 US,Not Applicable,Not Applicable,Not Applicable,Cross-Border,None,false,true,NL,103327.5,WIN_138,1
tx_1a6deb4133f12aa7,2026-08-31T06:21:05Z,45.210.104.211,198.217.151.121,39217,8333,bc1q2d8bf4786ffe,bc1qd0906f0db04e,1,1,0.039337,0.00590434,0.150096,TAPROOT,IN,AS45609,Bharti Airtel Ltd,Tamil Nadu,Chennai,South,Cross-Border,India Outbound,true,true,NL,295027.5,WIN_135,1
tx_d5b687701da0c094,2026-08-30T02:20:05Z,45.77.168.22,198.152.75.193,443,8333,bc1q07d0f78e1433,bc1q81adb4f5e2b1;bc1q9351f56f0645;bc1q7babfc3e1452;bc1q3a9e03c7e5b8;bc1q7e4c174281d4;bc1qac009a08a8f9;bc1q64a1aca5187a;bc1q9fd37691ffc7;bc1q50b7d2bd836c;bc1qc6ae653003de;bc1q9bb8530655b7;bc1q41f2bfa7333b;bc1qdfe04d5009f8;bc1q0341d381a7ee;bc1qba57e077a2a8;bc1qb62df4ab6f7f;bc1q4c3b76228151;bc1q31bfc4f76d89;bc1qb46c2c33780f;bc1q33628b59b756,1,20,0.038648,4.094e-05,0.001059,P2WSH,JP,AS2516,KDDI Corporation Japan,Not Applicable,Not Applicable,Not Applicable,Domestic,None,false,false,None,289860.0,WIN_126,1
tx_5ae1b3fedcc82387,2026-08-29T23:30:05Z,142.79.165.76,45.77.168.22,8080,8333,bc1qe553e5fc01c6;bc1qa648aef8e46a;bc1qb733a18f0020;bc1qcf7f901c0c70;bc1qd4798382c93e;bc1q3a9e03c7e5b8;bc1qe906d0d1a257;bc1q16c5a5ed1ec9;bc1q2bbaa517e0ce;bc1qae77c70806b6;bc1qe33c51e3150f;bc1q979753eaacf6,bc1qaf043a4e73f2;bc1qae55a0e1d901;bc1q3828e9c2193c;bc1qa2d105463427;bc1qe23f71dee518;bc1q6edb0815a395;bc1qe906d0d1a257;bc1q38aaa43819e2;bc1qc14726423a1f;bc1q63b2b65d40b2;bc1q01c9494e27a1;bc1q6deef40d767e;bc1q021ac9a9c97c;bc1q315bdaaaa9fc,12,14,0.026619,0.00258168,0.096986,P2WPKH,BR,AS28573,Claro Brazil,Not Applicable,Not Applicable,Not Applicable,Domestic,None,false,false,None,199642.5,WIN_136,1
tx_3b4100fc24970a12,2026-08-29T10:34:05Z,203.168.99.42,45.157.242.2,9050,8333,bc1q17481b2d513e;bc1q8b3fac74dd0d;bc1qcb680ac124cc;bc1q97b78ebfe003;bc1q202163ae3a5f;bc1qd3182cc28296;bc1qac009a08a8f9;bc1q9882b0f99f9f;bc1qa954d4d3f665;bc1qade83fd6dbf4;bc1q6b911d4f45d3;bc1q86793f5bab6e,bc1q68cc3ed8861a;bc1q368d656fab06;bc1qf753913e13c3;bc1qcb680ac124cc;bc1q74d749d29f0b;bc1q5cc29db03b44;bc1q3f5b2da846e8;bc1qd7f1792c763a;bc1q4b595893c90f;bc1qc740d39dfc88;bc1q95f0ffde523c;bc1q1815c515e949;bc1q3828e9c2193c;bc1q31bfc4f76d89,12,14,16.431661,0.00293003,0.000178,P2WPKH,IN,AS55836,Reliance Jio Infocomm,Maharashtra,Mumbai,West,Cross-Border,India Outbound,true,true,DE,123237457.5,WIN_114,1
tx_f16310b267f9bb8a,2026-08-29T11:08:05Z,194.126.160.40,45.77.168.22,443,8333,bc1qf753913e13c3;bc1q143ed937ada9;bc1qf6ffae9ea858;bc1qb62df4ab6f7f;bc1qa83d2b71176f;bc1qe6a28c61283e,bc1q36bb3a66d1b4;bc1qcfffd790b596;bc1qc69592ba39a3;bc1q97b78ebfe003;bc1q1106259939c7;bc1q6a1fdd025868;bc1q1e1c75f9cf6a;bc1q6d00ef988847;bc1q74a8f86ee6da;bc1qe6e7aaa2005f;bc1q64d50e7061a5;bc1qb8fd3d0c1494;bc1q9bb8530655b7;bc1qc5cbbe8bfb56,6,14,0.04855,2.782e-05,0.000573,TAPROOT,US,AS15169,Google Cloud / Tier-1 US,Not Applicable,Not Applicable,Not Applicable,Cross-Border,None,false,true,AE,364125.0,WIN_124,1
tx_f2f54188110bfca0,2026-08-29T16:07:05Z,45.225.44.6,103.92.240.146,8080,8333,bc1q86b3c4bfae41;bc1q4a5524400b4a;bc1q41cc159f420f;bc1q0341d381a7ee;bc1q67c87712a82e;bc1qf616adf9080b,bc1q4c3b76228151;bc1q944c0a9d2e23;bc1qd2bfe60b8640;bc1qe7f65bffc34f;bc1q16c5a5ed1ec9;bc1qbc4350e38a17;bc1q6d9c5bbb8f43;bc1q179cbdc4bb4b;bc1q0c45cc611a3c;bc1q1815c515e949;bc1q4a5524400b4a;bc1q1ea238028525;bc1q733dcbce1a1d;bc1qbbdf4c86ac5c;bc1q4b595893c90f;bc1q2f296ded07f9;bc1q8621a12d67a8;bc1q2648bcc93ea6;bc1q4ae786cba461;bc1q32be7a6e8156,6,20,17.151406,0.00557641,0.000325,P2SH,US,AS15169,Google Cloud / Tier-1 US,Not Applicable,Not Applicable,Not Applicable,Cross-Border,None,false,true,AE,128635545.0,WIN_106,1
tx_a6fd43d442e74fb0,2026-08-30T20:18:05Z,185.228.199.84,198.55.132.148,8080,8333,bc1q2d8bf4786ffe;bc1q38aaa43819e2;bc1q68cc3ed8861a;bc1q10087b0178e0;bc1qc06e93f56ddd;bc1qcfffd790b596;bc1qd3be2e39d9c2;bc1qcd745a23893f,bc1qb922b328f831;bc1qbdfb132d044b;bc1q67c87712a82e;bc1q10087b0178e0;bc1qf7f7abcec3af;bc1qf565599c0e98;bc1q2e812a24af27;bc1qb62df4ab6f7f;bc1q9e86400346da;bc1qaf043a4e73f2;bc1q11c9fd4a120d;bc1qb7effca1788d;bc1qc14726423a1f;bc1q9fd37691ffc7;bc1q41cc159f420f;bc1q426ac5716a7c;bc1q3f6cfc8e5b4e;bc1q6deef40d767e;bc1qfef938397a03;bc1q38aaa43819e2,8,20,10.215624,4.982e-05,5e-06,P2SH,KR,AS4766,Korea Telecom,Not Applicable,Not Applicable,Not Applicable,Domestic,None,false,false,None,76617180.0,WIN_116,1
tx_d7d8b98bd1e6084b,2026-08-30T19:04:05Z,45.146.220.146,142.57.224.150,8333,8333,bc1qa2d105463427;bc1qc1fbbdbfd866;bc1q4a5524400b4a;bc1q4832edd1b2a9;bc1qc06e93f56ddd;bc1q7962b73d323e;bc1qb10e8721f536;bc1q2bed67cc031a,bc1q52ed13c7130c;bc1qfddf48856194;bc1qc1fbbdbfd866;bc1q01c9494e27a1;bc1qfef938397a03;bc1q5aaad6e2e48f;bc1q6d9c5bbb8f43;bc1q50b7d2bd836c,8,8,13.090564,0.0055421,0.000423,P2PKH,BR,AS28573,Claro Brazil,Not Applicable,Not Applicable,Not Applicable,Cross-Border,None,false,true,NG,98179230.0,WIN_105,1
tx_35a5ef5a8c4eafed,2026-08-30T00:21:05Z,194.217.181.60,103.92.240.146,443,8333,bc1q6a1fdd025868;bc1qa47955fd4033;bc1qc11cc7a5a6e3;bc1qc69592ba39a3;bc1qc22874b67463;bc1qb8fd3d0c1494,bc1q6091833033f0,6,1,7.480443,0.00551669,0.000737,P2PKH,IN,AS55836,Reliance Jio Infocomm,Maharashtra,Mumbai,West,Cross-Border,India Outbound,true,true,CH,56103322.5,WIN_120,1
tx_c1905311b2211ef4,2026-08-30T02:42:05Z,194.111.65.31,142.202.251.50,33806,8333,bc1q4a5524400b4a,bc1q07d0f78e1433;bc1qf753913e13c3;bc1q9e86400346da;bc1qba620c1f1b49;bc1qcb680ac124cc;bc1qf565599c0e98;bc1q41cc159f420f;bc1qae77c70806b6;bc1q4a5524400b4a;bc1q4c2c97e5a194;bc1qb8fd3d0c1494;bc1q3f5b2da846e8;bc1qe33c51e3150f;bc1qfed55469b2d3,1,14,0.045855,6.81e-05,0.001485,TAPROOT,GB,AS2856,BT Group UK,Not Applicable,Not Applicable,Not Applicable,Cross-Border,None,false,true,CH,343912.5,WIN_121,1
tx_28370d6b97f2dd6d,2026-08-31T03:38:05Z,194.62.234.242,194.22.76.110,8080,8333,bc1q89bf1aa1ccf0;bc1q64d50e7061a5;bc1q4708a1e7a0c6;bc1q542f8fe38a22;bc1qf7f5baeb4d1a;bc1q352b73957bf6;bc1q2bbaa517e0ce;bc1q68cc3ed8861a;bc1q979753eaacf6;bc1qc531ee526640;bc1q9bb8530655b7;bc1qaf043a4e73f2,bc1qa04ca986a5d6;bc1qf7a79752d9b7;bc1q31fe6d16560c;bc1q862cf6ffabd7;bc1qd4798382c93e;bc1q1d13030e5ded;bc1q41f2bfa7333b;bc1q74221c4d7245;bc1qdc0d84b7a9b9;bc1qd4b2d6daa2c8;bc1qa83d2b71176f;bc1q283d20af0d58;bc1q3f5acf6f0bd9;bc1q8fbc21be7142,12,14,11.078465,4.532e-05,4e-06,P2WSH,NL,AS1103,SURF B.V. Netherlands,Not Applicable,Not Applicable,Not Applicable,Domestic,None,false,false,None,83088487.5,WIN_106,1
tx_48e0fba79cc2c2ca,2026-08-30T19:39:05Z,103.215.216.100,45.70.33.251,8080,8333,bc1q6deef40d767e;bc1q315bdaaaa9fc;bc1qeba8221c0095;bc1q3d7abe0542b4;bc1qc6ae653003de;bc1q3f7cc8db81b4,bc1q4ae786cba461,6,1,0.026289,0.00254779,0.096915,P2WPKH,DE,AS3320,Deutsche Telekom AG,Not Applicable,Not Applicable,Not Applicable,Cross-Border,India Inbound,true,true,IN,197167.5,WIN_110,1
tx_e4b436169fd91935,2026-08-30T14:44:05Z,203.36.46.240,45.210.104.211,443,8333,bc1q9e86400346da;bc1q6a1fdd025868;bc1q3472407512a4;bc1q3828e9c2193c;bc1qc82256c52699;bc1q657ed510e5c3;bc1q08f9a410cea6;bc1qa2d105463427;bc1q74d749d29f0b;bc1q87fd7693ae5f;bc1qe6e7aaa2005f;bc1qb5ac0d6e0f14,bc1q4545c484385c;bc1q93eaca125aef;bc1qcfffd790b596;bc1q6873929563ed;bc1qcb680ac124cc;bc1q283d20af0d58;bc1qe553e5fc01c6;bc1q87fd7693ae5f;bc1qc6ae653003de;bc1qc740d39dfc88;bc1q2bbaa517e0ce;bc1qf6ffae9ea858;bc1qc7c72235b3bb;bc1qe7ef2943a4c3,12,14,0.026225,3.951e-05,0.001507,P2WSH,DE,AS3320,Deutsche Telekom AG,Not Applicable,Not Applicable,Not Applicable,Cross-Border,None,false,true,US,196687.5,WIN_121,1
tx_bf584669a2df3717,2026-08-30T17:20:05Z,103.180.29.197,185.207.80.111,9050,8333,bc1qba57e077a2a8;bc1qfef938397a03;bc1q08f9a410cea6;bc1q89df1998295e;bc1qadaf697db61b;bc1q50b7d2bd836c,bc1q2c89069fd0c2;bc1q283d20af0d58;bc1qc5cbbe8bfb56;bc1q832aa9aaed28;bc1qc5b1a9fdbc1c;bc1q1ea238028525;bc1qbc4350e38a17;bc1qb62df4ab6f7f;bc1q93eaca125aef;bc1q41782e651a78;bc1q38aaa43819e2;bc1q3f6cfc8e5b4e;bc1q91c3578120be;bc1q3f7cc8db81b4,6,14,9.622909,0.00491141,0.00051,P2PKH,JP,AS2516,KDDI Corporation Japan,Not Applicable,Not Applicable,Not Applicable,Domestic,None,false,false,None,72171817.5,WIN_111,1
tx_71ca227c55206099,2026-08-29T15:37:05Z,198.175.130.160,103.148.96.228,8080,8333,bc1q99c32144f88b;bc1qc5b1a9fdbc1c;bc1qbbdf4c86ac5c;bc1qdc38959e11d9;bc1q4832edd1b2a9;bc1qb7337d2dded1;bc1q488fae5346d9;bc1qaf043a4e73f2;bc1q2bed67cc031a;bc1q113f1f8844a0;bc1q3472407512a4;bc1qeba8221c0095,bc1q271bb10dbca1,12,1,0.016604,0.00402019,0.242122,P2WPKH,GB,AS2856,BT Group UK,Not Applicable,Not Applicable,Not Applicable,Domestic,None,false,false,None,124530.0,WIN_109,1
tx_ed1e3068fa78f35f,2026-08-30T17:12:05Z,185.75.64.56,194.168.35.231,9050,8333,bc1qa060954d9707,bc1q1815c515e949;bc1qd3182cc28296;bc1q10087b0178e0;bc1q5f03b7ba033f;bc1q74221c4d7245;bc1qcb680ac124cc;bc1qcfffd790b596;bc1q8fbc21be7142;bc1q657ed510e5c3;bc1qa648aef8e46a;bc1q955c628f8553;bc1q744428d00bae;bc1q30cb76b4660d;bc1q7d4fd5146c68;bc1q2d8bf4786ffe;bc1q283d20af0d58;bc1qf616adf9080b;bc1q1ea238028525;bc1qba57e077a2a8;bc1q71c0e95c8845,1,20,0.042459,4.562e-05,0.001074,P2WPKH,GB,AS2856,BT Group UK,Not Applicable,Not Applicable,Not Applicable,Domestic,None,false,false,None,318442.5,WIN_123,1
tx_64cb6471adc9f22b,2026-08-30T09:51:05Z,194.43.166.73,194.180.237.135,8080,8333,bc1qe7f65bffc34f;bc1qd2bfe60b8640;bc1qfddf48856194;bc1q74a8f86ee6da;bc1qb7effca1788d;bc1qade83fd6dbf4;bc1q7d4fd5146c68;bc1q4c3b76228151,bc1q315bdaaaa9fc,8,1,0.01306,7.344e-05,0.005623,P2WSH,US,AS15169,Google Cloud / Tier-1 US,Not Applicable,Not Applicable,Not Applicable,Domestic,None,false,false,None,97950.0,WIN_121,1
tx_5f5350a35ba96ee6,2026-08-31T06:34:05Z,103.99.23.134,194.126.160.40,9050,8333,bc1qdd11d5156003;bc1q4a5524400b4a;bc1qbe84020467b0;bc1q643869952544;bc1q2f296ded07f9;bc1qb8fd3d0c1494;bc1qa954d4d3f665;bc1q74d749d29f0b,bc1q315bdaaaa9fc;bc1qc69592ba39a3;bc1q727f028b885d;bc1qb62df4ab6f7f;bc1qfed55469b2d3;bc1qaf043a4e73f2;bc1q021ac9a9c97c;bc1q305de24def92;bc1q643869952544;bc1q86b3c4bfae41;bc1q04d43b7176c6;bc1q00a66c0c5ef1;bc1q488fae5346d9;bc1q4ae786cba461;bc1q1815c515e949;bc1qc06e93f56ddd;bc1q368d656fab06;bc1q2f296ded07f9;bc1qc22874b67463;bc1q9882b0f99f9f,8,20,10.334012,0.001994,0.000193,TAPROOT,US,AS15169,Google Cloud / Tier-1 US,Not Applicable,Not Applicable,Not Applicable,Cross-Border,None,false,true,JP,77505090.0,WIN_113,1
tx_262cc00b7003b723,2026-08-31T01:31:05Z,142.79.165.76,194.86.12.1,443,8333,bc1q2bed67cc031a;bc1qd0906f0db04e;bc1q87fd7693ae5f;bc1qbe84020467b0;bc1qc14726423a1f;bc1qae57903eed0f,bc1q5cc29db03b44,6,1,14.484121,6.327e-05,4e-06,P2WSH,DE,AS3320,Deutsche Telekom AG,Not Applicable,Not Applicable,Not Applicable,Domestic,None,false,false,None,108630907.5,WIN_139,1
tx_01ad0d843a6d4509,2026-08-29T14:45:05Z,103.99.23.134,194.111.65.31,9050,8333,bc1qcfffd790b596;bc1qade83fd6dbf4;bc1q6deef40d767e;bc1qfccd64d81bef;bc1qc5cbbe8bfb56;bc1q439f1fc2b5b9;bc1qba57e077a2a8;bc1q3ba06474dc99;bc1q3f5b2da846e8;bc1qcb680ac124cc;bc1q352b73957bf6;bc1qc22874b67463,bc1qae77c70806b6;bc1q64a1aca5187a;bc1q3472407512a4;bc1q542f8fe38a22;bc1q4708a1e7a0c6;bc1qb62df4ab6f7f;bc1qe6b6530c1104;bc1q52ed13c7130c;bc1q9fd37691ffc7;bc1qc11cc7a5a6e3;bc1q3d15dbdf3841;bc1q6d9c5bbb8f43;bc1q7d961e7cb171;bc1q1815c515e949,12,14,15.722051,4.62e-05,3e-06,P2PKH,DE,AS3320,Deutsche Telekom AG,Not Applicable,Not Applicable,Not Applicable,Domestic,None,false,false,None,117915382.5,WIN_103,1
tx_97f3773b08aee877,2026-08-29T22:55:05Z,103.230.133.208,198.205.181.131,8333,8333,bc1qf7f5baeb4d1a;bc1q2bbaa517e0ce;bc1q9c9848e4f362;bc1q1dbf258a8199;bc1qe33c51e3150f;bc1q4c3b76228151;bc1q1e1c75f9cf6a;bc1qfddf48856194,bc1q426ac5716a7c;bc1qc06e93f56ddd;bc1q3f7cc8db81b4;bc1qb10e8721f536;bc1qa060954d9707;bc1qf526903e41ea;bc1qb62df4ab6f7f;bc1q439f1fc2b5b9;bc1q93eaca125aef;bc1qae55a0e1d901;bc1qac009a08a8f9;bc1q41782e651a78;bc1qd2bfe60b8640;bc1qb7effca1788d,8,14,15.032806,0.00263192,0.000175,P2PKH,IN,AS4755,Tata Communications,Delhi NCR,New Delhi,North,Cross-Border,India Inbound,true,true,BR,112746045.0,WIN_137,1
tx_b3430915a709e8e0,2026-08-31T02:34:05Z,45.125.206.44,142.62.242.105,8333,8333,bc1qf0539ddc38bd;bc1qae57903eed0f;bc1q352b73957bf6;bc1qd003332ce937;bc1q31fe6d16560c;bc1qae77c70806b6;bc1q8fbc21be7142;bc1q5b34a48c903c;bc1q41782e651a78;bc1q979753eaacf6;bc1q89df1998295e;bc1q87fd7693ae5f,bc1q7babfc3e1452;bc1q23b022d7b56e;bc1qc6ae653003de;bc1q6c4b4bcee51d;bc1q9bb8530655b7;bc1q305de24def92;bc1qf74f04dc85f1;bc1q3ba06474dc99;bc1q6d00ef988847;bc1q944c0a9d2e23;bc1qeba8221c0095;bc1qd0906f0db04e;bc1q862cf6ffabd7;bc1qdfe04d5009f8;bc1q31fe6d16560c;bc1q9e86400346da;bc1q271bb10dbca1;bc1qb46c2c33780f;bc1qb62df4ab6f7f;bc1q10087b0178e0,12,20,3.568515,6.101e-05,1.7e-05,P2WPKH,GB,AS2856,BT Group UK,Not Applicable,Not Applicable,Not Applicable,Cross-Border,None,false,true,NG,26763862.5,WIN_130,1
tx_c5d5f28910838e91,2026-08-29T11:33:05Z,45.210.231.41,45.95.49.149,443,8333,bc1qa286da0c87b8,bc1q52ed13c7130c;bc1qfef938397a03;bc1q5f03b7ba033f;bc1qd4798382c93e;bc1q68cc3ed8861a;bc1q7babfc3e1452;bc1q6873929563ed;bc1q81adb4f5e2b1;bc1qd3182cc28296;bc1q07d0f78e1433;bc1qa83d2b71176f;bc1qbf533f59d2b6;bc1q4832edd1b2a9;bc1q7962b73d323e;bc1qe7ef2943a4c3;bc1q41cc159f420f;bc1qcf7f901c0c70;bc1qb62df4ab6f7f;bc1qe75fdeedd4d4;bc1qc82256c52699,1,20,0.026992,0.00247781,0.091798,TAPROOT,US,AS15169,Google Cloud / Tier-1 US,Not Applicable,Not Applicable,Not Applicable,Cross-Border,None,false,true,AE,202440.0,WIN_114,1
tx_42c7a996d75c9caf,2026-08-30T06:56:05Z,203.83.59.175,194.15.5.136,8333,8333,bc1qa47955fd4033,bc1q64d50e7061a5;bc1qbbdf4c86ac5c;bc1q04a0fafe3270;bc1q3828e9c2193c;bc1qcb680ac124cc;bc1q23b022d7b56e;bc1q1dbf258a8199;bc1q33628b59b756,1,8,9.060479,2.618e-05,3e-06,P2WSH,SG,AS4657,StarHub Singapore,Not Applicable,Not Applicable,Not Applicable,Cross-Border,India Graph-Linked,true,true,KR,67953592.5,WIN_110,1
tx_58da5162f63ef628,2026-08-30T23:43:05Z,194.12.85.64,198.69.71.44,9050,8333,bc1qbdfb132d044b,bc1qcb680ac124cc;bc1qe7f1776ce5c3;bc1q4a5524400b4a;bc1qcd745a23893f;bc1qb62df4ab6f7f;bc1q6873929563ed;bc1q4cd93e8f57cf;bc1q657ed510e5c3,1,8,0.016623,5.027e-05,0.003024,P2WPKH,GB,AS2856,BT Group UK,Not Applicable,Not Applicable,Not Applicable,Domestic,None,false,false,None,124672.5,WIN_113,1
tx_4d110df764607550,2026-08-30T06:31:05Z,45.17.209.79,203.58.235.83,8333,8333,bc1q021ac9a9c97c,bc1q657ed510e5c3;bc1qdc0d84b7a9b9;bc1q3f7cc8db81b4;bc1q23b022d7b56e;bc1qfcbd969e2963;bc1qcb680ac124cc;bc1q32be7a6e8156;bc1qd0906f0db04e;bc1q8b3fac74dd0d;bc1q283d20af0d58;bc1q04d43b7176c6;bc1qe23f71dee518;bc1q17481b2d513e;bc1qeba8221c0095;bc1q488fae5346d9;bc1q2f296ded07f9;bc1q6873929563ed;bc1q00a66c0c5ef1;bc1q8621a12d67a8;bc1qeacc3fa52a5c,1,20,0.019329,3.698e-05,0.001913,P2PKH,US,AS15169,Google Cloud / Tier-1 US,Not Applicable,Not Applicable,Not Applicable,Domestic,None,false,false,None,144967.5,WIN_127,1
tx_d916ee328209c78c,2026-08-29T20:35:05Z,103.75.24.220,203.85.86.136,25412,8333,bc1qe7f1776ce5c3;bc1qd0865a987b03;bc1q52ed13c7130c;bc1q3a51fd5ad6fc;bc1q41f2bfa7333b;bc1qf526903e41ea,bc1q8fbc21be7142;bc1qba620c1f1b49;bc1q04a0fafe3270;bc1qc5cbbe8bfb56;bc1qbc4350e38a17;bc1q1106259939c7;bc1q113f1f8844a0;bc1q6a1fdd025868;bc1qe7ef2943a4c3;bc1q86b3c4bfae41;bc1q3472407512a4;bc1q4cd93e8f57cf;bc1q744428d00bae;bc1q26a9eeb82cc3;bc1qa2d105463427;bc1q64d50e7061a5;bc1q74221c4d7245;bc1q2648bcc93ea6;bc1q08f9a410cea6;bc1qa060954d9707,6,20,0.036655,4.515e-05,0.001232,P2SH,SG,AS4657,StarHub Singapore,Not Applicable,Not Applicable,Not Applicable,Cross-Border,None,false,true,JP,274912.5,WIN_136,1
tx_4bb653f184c84fb5,2026-08-29T12:14:05Z,185.219.10.212,198.121.143.125,443,8333,bc1qd4b2d6daa2c8;bc1q97b78ebfe003;bc1q30cb76b4660d;bc1qd960dd245110;bc1q9882b0f99f9f;bc1qd0865a987b03;bc1q3f5acf6f0bd9;bc1qbc4350e38a17,bc1qf74f04dc85f1;bc1qf616adf9080b;bc1q943d64364c06;bc1q04d43b7176c6;bc1qb733a18f0020;bc1q305de24def92;bc1q113f1f8844a0;bc1q9882b0f99f9f,8,8,0.034687,7.809e-05,0.002251,TAPROOT,US,AS15169,Google Cloud / Tier-1 US,Not Applicable,Not Applicable,Not Applicable,Domestic,None,false,false,None,260152.5,WIN_115,1
tx_1833e81bb9180c4b,2026-08-30T02:04:05Z,45.91.225.77,198.136.81.178,443,8333,bc1qd3be2e39d9c2;bc1qfc3a3024f10b;bc1q1ea238028525;bc1qe6e7aaa2005f;bc1q01c9494e27a1;bc1q0c45cc611a3c;bc1qa74e78852468;bc1qdc0d84b7a9b9,bc1qe7ef2943a4c3;bc1qe23f71dee518;bc1q55f1608dd46a;bc1q9882b0f99f9f;bc1qb8fd3d0c1494;bc1qae77c70806b6;bc1qdd11d5156003;bc1qade83fd6dbf4;bc1q64d50e7061a5;bc1qbbdf4c86ac5c;bc1qd3182cc28296;bc1qfef938397a03;bc1q52ed13c7130c;bc1q41f2bfa7333b;bc1q271bb10dbca1;bc1qd960dd245110;bc1q2648bcc93ea6;bc1q2bbaa517e0ce;bc1qfcbd969e2963;bc1qe6a28c61283e,8,20,3.909608,0.00489065,0.001251,P2SH,IN,AS55836,Reliance Jio Infocomm,Maharashtra,Mumbai,West,Domestic,India Domestic,true,false,None,29322060.0,WIN_137,1
